C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=60715
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
| 1076  | 1276  | 8433  | +7.6617e+01 | 8.27e-01 | 1.03e-02 | 1.83e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1077  | 1277  | 8440  | +7.6615e+01 | 8.27e-01 | 1.02e-02 | 1.85e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1078  | 1278  | 8447  | +7.6612e+01 | 8.27e-01 | 1.00e-02 | 1.87e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1079  | 1279  | 8455  | +7.6609e+01 | 8.27e-01 | 9.91e-03 | 1.99e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1080  | 1280  | 8463  | +7.6606e+01 | 8.27e-01 | 9.78e-03 | 2.02e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1081  | 1281  | 8471  | +7.6604e+01 | 8.27e-01 | 9.65e-03 | 2.06e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1082  | 1282  | 8479  | +7.6601e+01 | 8.27e-01 | 9.61e-03 | 2.11e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1083  | 1283  | 8487  | +7.6598e+01 | 8.27e-01 | 9.63e-03 | 2.15e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1084  | 1284  | 8495  | +7.6595e+01 | 8.27e-01 | 9.65e-03 | 2.20e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1085  | 1285  | 8503  | +7.6592e+01 | 8.27e-01 | 9.67e-03 | 2.26e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1086  | 1286  | 8511  | +7.6589e+01 | 8.27e-01 | 9.70e-03 | 2.32e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1087  | 1287  | 8521  | +7.6586e+01 | 8.27e-01 | 9.71e-03 | 2.37e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1088  | 1288  | 8531  | +7.6583e+01 | 8.27e-01 | 9.73e-03 | 2.46e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1089  | 1289  | 8541  | +7.6580e+01 | 8.27e-01 | 9.75e-03 | 2.57e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1090  | 1290  | 8552  | +7.6577e+01 | 8.27e-01 | 9.77e-03 | 2.59e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1091  | 1291  | 8563  | +7.6573e+01 | 8.27e-01 | 9.79e-03 | 2.77e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1092  | 1292  | 8575  | +7.6570e+01 | 8.27e-01 | 9.81e-03 | 2.84e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1093  | 1293  | 8588  | +7.6567e+01 | 8.27e-01 | 9.83e-03 | 2.83e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1094  | 1294  | 8602  | +7.6563e+01 | 8.27e-01 | 9.86e-03 | 3.19e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1095  | 1295  | 8613  | +7.6560e+01 | 8.27e-01 | 9.88e-03 | 4.25e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1096  | 1296  | 8623  | +7.6555e+01 | 8.27e-01 | 9.89e-03 | 3.99e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1097  | 1297  | 8633  | +7.6551e+01 | 8.27e-01 | 9.91e-03 | 3.49e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1098  | 1298  | 8643  | +7.6547e+01 | 8.27e-01 | 9.92e-03 | 2.95e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1099  | 1299  | 8654  | +7.6543e+01 | 8.27e-01 | 9.92e-03 | 2.44e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1100  | 1300  | 8665  | +7.6541e+01 | 8.27e-01 | 9.93e-03 | 2.27e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1101  | 1302  | 8676  | +7.6541e+01 | 4.14e-01 | 9.93e-03 | 2.27e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1102  | 1303  | 8683  | +7.6539e+01 | 4.14e-01 | 9.95e-03 | 3.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1103  | 1304  | 8690  | +7.6538e+01 | 4.14e-01 | 9.96e-03 | 3.62e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1104  | 1305  | 8697  | +7.6536e+01 | 4.14e-01 | 9.97e-03 | 4.00e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1105  | 1306  | 8705  | +7.6535e+01 | 4.14e-01 | 9.98e-03 | 4.34e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1106  | 1307  | 8713  | +7.6534e+01 | 4.14e-01 | 9.99e-03 | 4.44e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1107  | 1308  | 8721  | +7.6533e+01 | 4.14e-01 | 1.00e-02 | 4.29e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1108  | 1309  | 8729  | +7.6531e+01 | 4.14e-01 | 1.00e-02 | 4.08e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1109  | 1310  | 8737  | +7.6530e+01 | 4.14e-01 | 1.00e-02 | 3.93e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1110  | 1311  | 8745  | +7.6529e+01 | 4.14e-01 | 1.00e-02 | 3.84e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1111  | 1312  | 8753  | +7.6528e+01 | 4.14e-01 | 1.00e-02 | 3.83e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1112  | 1313  | 8761  | +7.6526e+01 | 4.14e-01 | 1.00e-02 | 3.91e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1113  | 1314  | 8769  | +7.6525e+01 | 4.14e-01 | 1.00e-02 | 4.11e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1114  | 1315  | 8777  | +7.6524e+01 | 4.14e-01 | 1.00e-02 | 4.43e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1115  | 1316  | 8785  | +7.6522e+01 | 4.14e-01 | 1.01e-02 | 4.85e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1116  | 1317  | 8792  | +7.6521e+01 | 4.14e-01 | 1.01e-02 | 5.11e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1117  | 1318  | 8799  | +7.6519e+01 | 4.14e-01 | 1.01e-02 | 5.26e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1118  | 1319  | 8806  | +7.6517e+01 | 4.14e-01 | 1.01e-02 | 5.38e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1119  | 1320  | 8813  | +7.6516e+01 | 4.14e-01 | 1.01e-02 | 5.31e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1120  | 1321  | 8820  | +7.6514e+01 | 4.14e-01 | 1.01e-02 | 5.30e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1121  | 1322  | 8827  | +7.6512e+01 | 4.14e-01 | 1.01e-02 | 5.33e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1122  | 1323  | 8834  | +7.6511e+01 | 4.14e-01 | 1.01e-02 | 5.37e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1123  | 1324  | 8841  | +7.6509e+01 | 4.14e-01 | 1.01e-02 | 5.42e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1124  | 1325  | 8848  | +7.6507e+01 | 4.14e-01 | 1.02e-02 | 5.48e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1125  | 1326  | 8855  | +7.6505e+01 | 4.14e-01 | 1.02e-02 | 5.55e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1126  | 1327  | 8862  | +7.6503e+01 | 4.14e-01 | 1.02e-02 | 5.64e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1127  | 1328  | 8869  | +7.6500e+01 | 4.14e-01 | 1.02e-02 | 5.75e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1128  | 1329  | 8876  | +7.6498e+01 | 4.14e-01 | 1.02e-02 | 5.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1129  | 1330  | 8882  | +7.6495e+01 | 4.14e-01 | 1.03e-02 | 5.99e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1130  | 1331  | 8888  | +7.6492e+01 | 4.14e-01 | 1.03e-02 | 6.03e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1131  | 1332  | 8894  | +7.6489e+01 | 4.14e-01 | 1.03e-02 | 6.07e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1132  | 1333  | 8900  | +7.6485e+01 | 4.14e-01 | 1.03e-02 | 6.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1133  | 1334  | 8906  | +7.6482e+01 | 4.14e-01 | 1.03e-02 | 6.16e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1134  | 1335  | 8912  | +7.6478e+01 | 4.14e-01 | 1.04e-02 | 6.21e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1135  | 1336  | 8918  | +7.6474e+01 | 4.14e-01 | 1.04e-02 | 6.25e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1136  | 1337  | 8924  | +7.6470e+01 | 4.14e-01 | 1.04e-02 | 6.30e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1137  | 1338  | 8930  | +7.6466e+01 | 4.14e-01 | 1.04e-02 | 6.35e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1138  | 1339  | 8936  | +7.6462e+01 | 4.14e-01 | 1.05e-02 | 6.40e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1139  | 1340  | 8942  | +7.6458e+01 | 4.14e-01 | 1.05e-02 | 6.32e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1140  | 1341  | 8948  | +7.6454e+01 | 4.14e-01 | 1.05e-02 | 6.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1141  | 1342  | 8954  | +7.6450e+01 | 4.14e-01 | 1.05e-02 | 6.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1142  | 1343  | 8960  | +7.6446e+01 | 4.14e-01 | 1.05e-02 | 5.97e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1143  | 1344  | 8966  | +7.6442e+01 | 4.14e-01 | 1.05e-02 | 5.93e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1144  | 1345  | 8972  | +7.6438e+01 | 4.14e-01 | 1.05e-02 | 5.91e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1145  | 1346  | 8978  | +7.6434e+01 | 4.14e-01 | 1.06e-02 | 5.91e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1146  | 1347  | 8984  | +7.6430e+01 | 4.14e-01 | 1.06e-02 | 5.90e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1147  | 1348  | 8990  | +7.6426e+01 | 4.14e-01 | 1.06e-02 | 5.86e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1148  | 1349  | 8996  | +7.6422e+01 | 4.14e-01 | 1.06e-02 | 5.84e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1149  | 1350  | 9002  | +7.6418e+01 | 4.14e-01 | 1.05e-02 | 5.85e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1150  | 1351  | 9008  | +7.6414e+01 | 4.14e-01 | 1.05e-02 | 5.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1151  | 1352  | 9014  | +7.6410e+01 | 4.14e-01 | 1.05e-02 | 5.89e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1152  | 1353  | 9020  | +7.6407e+01 | 4.14e-01 | 1.05e-02 | 5.92e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1153  | 1354  | 9026  | +7.6403e+01 | 4.14e-01 | 1.04e-02 | 5.92e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1154  | 1355  | 9032  | +7.6399e+01 | 4.14e-01 | 1.04e-02 | 5.85e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1155  | 1356  | 9038  | +7.6395e+01 | 4.14e-01 | 1.03e-02 | 5.80e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1156  | 1357  | 9044  | +7.6392e+01 | 4.14e-01 | 1.02e-02 | 5.77e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1157  | 1358  | 9050  | +7.6388e+01 | 4.14e-01 | 1.01e-02 | 5.75e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1158  | 1359  | 9056  | +7.6384e+01 | 4.14e-01 | 1.00e-02 | 5.73e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1159  | 1360  | 9062  | +7.6381e+01 | 4.14e-01 | 9.92e-03 | 5.70e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1160  | 1361  | 9068  | +7.6377e+01 | 4.14e-01 | 9.78e-03 | 5.67e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1161  | 1362  | 9074  | +7.6374e+01 | 4.14e-01 | 9.62e-03 | 5.61e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1162  | 1363  | 9080  | +7.6370e+01 | 4.14e-01 | 9.43e-03 | 5.54e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1163  | 1364  | 9086  | +7.6367e+01 | 4.14e-01 | 9.21e-03 | 5.47e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1164  | 1365  | 9092  | +7.6363e+01 | 4.14e-01 | 8.96e-03 | 5.40e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1165  | 1366  | 9098  | +7.6360e+01 | 4.14e-01 | 8.67e-03 | 5.30e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1166  | 1367  | 9104  | +7.6357e+01 | 4.14e-01 | 8.34e-03 | 5.21e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1167  | 1368  | 9110  | +7.6354e+01 | 4.14e-01 | 7.95e-03 | 5.10e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1168  | 1369  | 9116  | +7.6351e+01 | 4.14e-01 | 7.52e-03 | 4.99e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1169  | 1370  | 9122  | +7.6348e+01 | 4.14e-01 | 7.01e-03 | 4.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1170  | 1371  | 9128  | +7.6346e+01 | 4.14e-01 | 6.45e-03 | 4.76e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1171  | 1372  | 9134  | +7.6343e+01 | 4.14e-01 | 6.38e-03 | 4.66e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1172  | 1373  | 9140  | +7.6340e+01 | 4.14e-01 | 6.39e-03 | 4.58e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1173  | 1374  | 9146  | +7.6338e+01 | 4.14e-01 | 6.40e-03 | 4.54e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1174  | 1375  | 9152  | +7.6335e+01 | 4.14e-01 | 6.41e-03 | 4.58e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1175  | 1376  | 9158  | +7.6332e+01 | 4.14e-01 | 6.42e-03 | 4.69e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1176  | 1377  | 9164  | +7.6329e+01 | 4.14e-01 | 6.43e-03 | 4.84e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1177  | 1378  | 9170  | +7.6325e+01 | 4.14e-01 | 6.44e-03 | 5.00e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1178  | 1379  | 9176  | +7.6322e+01 | 4.14e-01 | 6.45e-03 | 5.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1179  | 1380  | 9182  | +7.6318e+01 | 4.14e-01 | 6.46e-03 | 5.26e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1180  | 1381  | 9188  | +7.6315e+01 | 4.14e-01 | 6.46e-03 | 5.33e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1181  | 1382  | 9194  | +7.6311e+01 | 4.14e-01 | 6.47e-03 | 5.39e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1182  | 1383  | 9200  | +7.6308e+01 | 4.14e-01 | 6.48e-03 | 5.45e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1183  | 1384  | 9206  | +7.6304e+01 | 4.14e-01 | 6.48e-03 | 5.49e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1184  | 1385  | 9212  | +7.6301e+01 | 4.14e-01 | 6.49e-03 | 5.52e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1185  | 1386  | 9218  | +7.6297e+01 | 4.14e-01 | 6.49e-03 | 5.55e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1186  | 1387  | 9224  | +7.6294e+01 | 4.14e-01 | 6.49e-03 | 5.56e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1187  | 1388  | 9230  | +7.6290e+01 | 4.14e-01 | 6.50e-03 | 5.57e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1188  | 1389  | 9236  | +7.6287e+01 | 4.14e-01 | 6.50e-03 | 5.57e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1189  | 1390  | 9242  | +7.6283e+01 | 4.14e-01 | 6.50e-03 | 5.55e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1190  | 1391  | 9248  | +7.6280e+01 | 4.14e-01 | 6.50e-03 | 5.54e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1191  | 1392  | 9254  | +7.6276e+01 | 4.14e-01 | 6.50e-03 | 5.52e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1192  | 1393  | 9260  | +7.6273e+01 | 4.14e-01 | 6.50e-03 | 5.49e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1193  | 1394  | 9266  | +7.6270e+01 | 4.14e-01 | 6.50e-03 | 5.44e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1194  | 1395  | 9272  | +7.6266e+01 | 4.14e-01 | 6.50e-03 | 5.39e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1195  | 1396  | 9278  | +7.6262e+01 | 4.14e-01 | 6.50e-03 | 5.34e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1196  | 1397  | 9284  | +7.6259e+01 | 4.14e-01 | 6.50e-03 | 5.10e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1197  | 1398  | 9290  | +7.6256e+01 | 4.14e-01 | 6.50e-03 | 4.95e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1198  | 1399  | 9296  | +7.6252e+01 | 4.14e-01 | 6.50e-03 | 4.83e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1199  | 1400  | 9302  | +7.6249e+01 | 4.14e-01 | 6.50e-03 | 4.72e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1200  | 1401  | 9308  | +7.6246e+01 | 4.14e-01 | 6.50e-03 | 4.64e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1201  | 1402  | 9314  | +7.6243e+01 | 4.14e-01 | 6.50e-03 | 4.56e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1202  | 1403  | 9320  | +7.6240e+01 | 4.14e-01 | 6.50e-03 | 4.49e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1203  | 1404  | 9326  | +7.6236e+01 | 4.14e-01 | 6.50e-03 | 4.42e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1204  | 1405  | 9332  | +7.6233e+01 | 4.14e-01 | 6.50e-03 | 4.36e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1205  | 1406  | 9338  | +7.6230e+01 | 4.14e-01 | 6.50e-03 | 4.29e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1206  | 1407  | 9344  | +7.6227e+01 | 4.14e-01 | 6.50e-03 | 4.23e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1207  | 1408  | 9350  | +7.6224e+01 | 4.14e-01 | 6.50e-03 | 4.17e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1208  | 1409  | 9356  | +7.6222e+01 | 4.14e-01 | 6.49e-03 | 4.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1209  | 1410  | 9362  | +7.6219e+01 | 4.14e-01 | 6.49e-03 | 4.06e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1210  | 1411  | 9368  | +7.6216e+01 | 4.14e-01 | 6.49e-03 | 4.00e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1211  | 1412  | 9374  | +7.6213e+01 | 4.14e-01 | 6.49e-03 | 3.94e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1212  | 1413  | 9380  | +7.6210e+01 | 4.14e-01 | 6.49e-03 | 3.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1213  | 1415  | 9386  | +7.6210e+01 | 2.07e-01 | 6.49e-03 | 3.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1214  | 1417  | 9392  | +7.6210e+01 | 1.03e-01 | 6.49e-03 | 3.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1215  | 1418  | 9396  | +7.6209e+01 | 1.03e-01 | 6.48e-03 | 2.06e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1216  | 1419  | 9400  | +7.6208e+01 | 1.03e-01 | 6.48e-03 | 2.06e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1217  | 1420  | 9404  | +7.6207e+01 | 1.03e-01 | 6.47e-03 | 2.07e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1218  | 1421  | 9408  | +7.6206e+01 | 1.03e-01 | 6.46e-03 | 2.07e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1219  | 1422  | 9412  | +7.6205e+01 | 1.03e-01 | 6.46e-03 | 2.08e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1220  | 1423  | 9416  | +7.6205e+01 | 1.03e-01 | 6.45e-03 | 2.08e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1221  | 1424  | 9420  | +7.6204e+01 | 1.03e-01 | 6.44e-03 | 2.09e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1222  | 1425  | 9424  | +7.6203e+01 | 1.03e-01 | 6.43e-03 | 2.09e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1223  | 1426  | 9428  | +7.6202e+01 | 1.03e-01 | 6.42e-03 | 2.10e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1224  | 1427  | 9432  | +7.6201e+01 | 1.03e-01 | 6.41e-03 | 2.11e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1225  | 1428  | 9436  | +7.6200e+01 | 1.03e-01 | 6.40e-03 | 2.11e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1226  | 1429  | 9440  | +7.6199e+01 | 1.03e-01 | 6.39e-03 | 2.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1227  | 1430  | 9444  | +7.6198e+01 | 1.03e-01 | 6.38e-03 | 2.13e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1228  | 1431  | 9448  | +7.6197e+01 | 1.03e-01 | 6.36e-03 | 2.14e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1229  | 1432  | 9452  | +7.6197e+01 | 1.03e-01 | 6.35e-03 | 2.14e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1230  | 1433  | 9456  | +7.6196e+01 | 1.03e-01 | 6.33e-03 | 2.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1231  | 1434  | 9460  | +7.6195e+01 | 1.03e-01 | 6.32e-03 | 2.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1232  | 1435  | 9464  | +7.6194e+01 | 1.03e-01 | 6.30e-03 | 2.16e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1233  | 1436  | 9468  | +7.6193e+01 | 1.03e-01 | 6.28e-03 | 2.17e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1234  | 1437  | 9472  | +7.6192e+01 | 1.03e-01 | 6.26e-03 | 2.17e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1235  | 1438  | 9476  | +7.6191e+01 | 1.03e-01 | 6.24e-03 | 2.18e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1236  | 1439  | 9480  | +7.6191e+01 | 1.03e-01 | 6.22e-03 | 2.18e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1237  | 1440  | 9484  | +7.6190e+01 | 1.03e-01 | 6.20e-03 | 2.19e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1238  | 1441  | 9488  | +7.6189e+01 | 1.03e-01 | 6.18e-03 | 2.19e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1239  | 1442  | 9492  | +7.6188e+01 | 1.03e-01 | 6.15e-03 | 2.20e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1240  | 1443  | 9496  | +7.6187e+01 | 1.03e-01 | 6.12e-03 | 2.20e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1241  | 1444  | 9500  | +7.6187e+01 | 1.03e-01 | 6.10e-03 | 2.21e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1242  | 1445  | 9504  | +7.6186e+01 | 1.03e-01 | 6.07e-03 | 2.21e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1243  | 1446  | 9508  | +7.6185e+01 | 1.03e-01 | 6.04e-03 | 2.21e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1244  | 1447  | 9512  | +7.6185e+01 | 1.03e-01 | 6.00e-03 | 2.22e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1245  | 1448  | 9516  | +7.6184e+01 | 1.03e-01 | 5.97e-03 | 2.22e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1246  | 1449  | 9520  | +7.6183e+01 | 1.03e-01 | 5.93e-03 | 2.23e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1247  | 1451  | 9524  | +7.6183e+01 | 5.17e-02 | 5.93e-03 | 2.23e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1248  | 1452  | 9527  | +7.6183e+01 | 5.17e-02 | 5.91e-03 | 1.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1249  | 1453  | 9530  | +7.6182e+01 | 5.17e-02 | 5.91e-03 | 1.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1250  | 1454  | 9533  | +7.6181e+01 | 5.17e-02 | 5.92e-03 | 1.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1251  | 1455  | 9536  | +7.6181e+01 | 5.17e-02 | 5.94e-03 | 1.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
